event_id,source,domain,event_type,title,description,timestamp,infrastructure_type,severity,impact_type,physical_consequence,vulnerability,tags
CVE-2021-1789,CISA_KEV,cyber,known_exploited_vulnerability,Apple Multiple Products Type Confusion Vulnerability,"A type confusion issue affecting multiple Apple products allows processing of maliciously crafted web content, leading to arbitrary code execution.",2022-05-04,,4,cyber,no,CVE-2021-1789,"Apple,Multiple Products,kev"
CVE-2019-8506,CISA_KEV,cyber,known_exploited_vulnerability,Apple Multiple Products Type Confusion Vulnerability,"A type confusion issue affecting multiple Apple products allows processing of maliciously crafted web content, leading to arbitrary code execution.",2022-05-04,,4,cyber,no,CVE-2019-8506,"Apple,Multiple Products,kev"
CVE-2014-4113,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,Microsoft Win32k contains an unspecified vulnerability that allows for privilege escalation.,2022-05-04,,4,cyber,no,CVE-2014-4113,"Microsoft,Win32k,kev"
CVE-2014-0322,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Internet Explorer Use-After-Free Vulnerability,Use-after-free vulnerability in Microsoft Internet Explorer allows remote attackers to execute code.,2022-05-04,,4,cyber,no,CVE-2014-0322,"Microsoft,Internet Explorer,kev"
CVE-2014-0160,CISA_KEV,cyber,known_exploited_vulnerability,OpenSSL Information Disclosure Vulnerability,"The TLS and DTLS implementations in OpenSSL do not properly handle Heartbeat Extension packets, which allows remote attackers to obtain sensitive information.",2022-05-04,,4,cyber,no,CVE-2014-0160,"OpenSSL,OpenSSL,kev"
CVE-2022-29464,CISA_KEV,cyber,known_exploited_vulnerability,WSO2 Multiple Products Unrestrictive Upload of File Vulnerability,"Multiple WSO2 products allow for unrestricted file upload, resulting in remote code execution.",2022-04-25,,5,cyber,no,CVE-2022-29464,"WSO2,Multiple Products,kev"
CVE-2022-26904,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows User Profile Service Privilege Escalation Vulnerability,Microsoft Windows User Profile Service contains an unspecified vulnerability that allows for privilege escalation.,2022-04-25,,4,cyber,no,CVE-2022-26904,"Microsoft,Windows,kev"
CVE-2022-21919,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows User Profile Service Privilege Escalation Vulnerability,Microsoft Windows User Profile Service contains an unspecified vulnerability that allows for privilege escalation.,2022-04-25,,4,cyber,no,CVE-2022-21919,"Microsoft,Windows,kev"
CVE-2022-0847,CISA_KEV,cyber,known_exploited_vulnerability,Linux Kernel Privilege Escalation Vulnerability,"Linux kernel contains an improper initialization vulnerability where an unprivileged local user could escalate their privileges on the system. This vulnerability has the moniker of ""Dirty Pipe.""",2022-04-25,,4,cyber,no,CVE-2022-0847,"Linux,Kernel,kev"
CVE-2021-41357,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,Microsoft Win32k contains an unspecified vulnerability that allows for privilege escalation.,2022-04-25,,4,cyber,no,CVE-2021-41357,"Microsoft,Win32k,kev"
CVE-2021-40450,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,Microsoft Win32k contains an unspecified vulnerability that allows for privilege escalation.,2022-04-25,,4,cyber,no,CVE-2021-40450,"Microsoft,Win32k,kev"
CVE-2019-1003029,CISA_KEV,cyber,known_exploited_vulnerability,Jenkins Script Security Plugin Sandbox Bypass Vulnerability,"Jenkins Script Security Plugin contains a protection mechanism failure, allowing an attacker to bypass the sandbox.",2022-04-25,,4,cyber,no,CVE-2019-1003029,"Jenkins,Script Security Plugin,kev"
CVE-2018-6882,CISA_KEV,cyber,known_exploited_vulnerability,Synacor Zimbra Collaboration Suite (ZCS) Cross-Site Scripting (XSS) Vulnerability,Synacor Zimbra Collaboration Suite (ZCS) contains a cross-site scripting vulnerability that might allow remote attackers to inject arbitrary web script or HTML.,2022-04-19,,5,cyber,no,CVE-2018-6882,"Synacor,Zimbra Collaboration Suite (ZCS),kev"
CVE-2019-3568,CISA_KEV,cyber,known_exploited_vulnerability,WhatsApp VOIP Stack Buffer Overflow Vulnerability,A buffer overflow vulnerability in WhatsApp VOIP stack allowed remote code execution via specially crafted series of RTCP packets sent to a target phone number.,2022-04-19,,4,cyber,no,CVE-2019-3568,"Meta Platforms,WhatsApp,kev"
CVE-2022-22718,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Print Spooler Privilege Escalation Vulnerability,Microsoft Windows Print Spooler contains an unspecified vulnerability which allow for privilege escalation.,2022-04-19,,4,cyber,no,CVE-2022-22718,"Microsoft,Windows,kev"
CVE-2022-22960,CISA_KEV,cyber,known_exploited_vulnerability,VMware Multiple Products Privilege Escalation Vulnerability,"VMware Workspace ONE Access, Identity Manager and vRealize Automation contain a privilege escalation vulnerability due to improper permissions in support scripts.",2022-04-15,,4,cyber,no,CVE-2022-22960,"VMware,Multiple Products,kev"
CVE-2022-1364,CISA_KEV,cyber,known_exploited_vulnerability,Google Chromium V8 Type Confusion Vulnerability,"Google Chromium V8 Engine contains a type confusion vulnerability that allows a remote attacker to potentially exploit heap corruption via a crafted HTML page. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.",2022-04-15,,4,cyber,no,CVE-2022-1364,"Google,Chromium V8,kev"
CVE-2019-3929,CISA_KEV,cyber,known_exploited_vulnerability,Crestron Multiple Products Command Injection Vulnerability,"Multiple Crestron products are vulnerable to command injection via the file_transfer.cgi HTTP endpoint. A remote, unauthenticated attacker can use this vulnerability to execute operating system commands as root.",2022-04-15,,4,cyber,no,CVE-2019-3929,"Crestron,Multiple Products,kev"
CVE-2019-16057,CISA_KEV,cyber,known_exploited_vulnerability,D-Link DNS-320 Remote Code Execution Vulnerability,The login_mgr.cgi script in D-Link DNS-320 is vulnerable to remote code execution.,2022-04-15,,5,cyber,no,CVE-2019-16057,"D-Link,DNS-320 Storage Device,kev"
CVE-2018-7841,CISA_KEV,cyber,known_exploited_vulnerability,Schneider Electric U.motion Builder SQL Injection Vulnerability,A SQL Injection vulnerability exists in U.motion Builder software which could cause unwanted code execution when an improper set of characters is entered.,2022-04-15,,4,cyber,no,CVE-2018-7841,"Schneider Electric,U.motion Builder,kev"
CVE-2016-4523,CISA_KEV,cyber,known_exploited_vulnerability,Trihedral VTScada (formerly VTS) Denial-of-Service Vulnerability,The WAP interface in Trihedral VTScada (formerly VTS) allows remote attackers to cause a denial-of-service (DoS).,2022-04-15,,4,cyber,no,CVE-2016-4523,"Trihedral,VTScada (formerly VTS),kev"
